Name	ERR5880619	ERR5880620	ERR5880736	ERR5881329	ERR5881408	ERR5881556	ERR5881560	ERR5881566	ERR5881604	ERR5881616	ERR5881618	ERR5881663	ERR5881673	ERR5881730	ERR5881766	ERR5881779	ERR5881808	ERR5881820	ERR5881831	ERR5881901	ERR5881912	ERR5881975	ERR5881976	ERR5881977	ERR5881979	ERR5881980	ERR5881983	ERR5881985	ERR5881986	ERR5882008	ERR5882032	ERR5882378	ERR5882599	ERR5882600	ERR5882603	ERR5882606	ERR5882631	ERR5882632	ERR5882821	ERR5882924	ERR5882927	ERR5882932	ERR5882938	ERR5883111	ERR5883134	ERR5883203	ERR5883265	ERR5883268	ERR5883365	ERR5883420	ERR5883595	ERR5883634	ERR5883695	ERR5883704	ERR5883771	ERR5883918	ERR5883996	ERR5884010	ERR5884011	ERR5884013	ERR5884014	ERR5884016	ERR5884017	ERR5884018	ERR5884019	ERR5884028	ERR5884031	ERR5884032	ERR5884037	ERR5884038	ERR5884039	ERR5884045	ERR5884046	ERR5884047	ERR5884048	ERR5884118	ERR5884188	ERR5884190	ERR5884419	ERR5885034	ERR5885040	ERR5885373	ERR5885438	ERR5886249	ERR5886291	ERR5886312	ERR5886322	ERR5886589	ERR5886760	ERR5888697	ERR5890843	ERR5890966	ERR5900056	ERR5900082	ERR5900087	ERR5900339	ERR5900395	ERR5902481	ERR5902492	ERR5902696	ERR5902711	ERR5902760	ERR5902781	ERR5902783	ERR5902818	ERR5902922	ERR5903071	ERR5903127	ERR5903195	ERR5903230	ERR5903243	ERR5905994	ERR5906385	ERR5906386	ERR5906595	ERR5906596	ERR5906597	ERR5906598	ERR5906599	ERR5906600	ERR5906602	ERR5906603	ERR5906604	ERR5906605	ERR5906716	ERR5908732	ERR5909881	ERR5914030	ERR5914043	ERR5914325	ERR5914380	ERR5916888	ERR5916889	ERR5916890	ERR5917041	ERR5917081	ERR5917085	ERR5918393	ERR5918398	ERR5918519	ERR5919258	ERR5919417	ERR5919475	ERR5919572	ERR5922084	ERR5922114	ERR5927876	ERR5927878	ERR5927880	ERR5927881	ERR5927882	ERR5927883	ERR5934427	ERR5934461	ERR5934463	ERR5935630	ERR5936009	ERR5936077	ERR5936494	ERR5936526	ERR5943487	ERR5943506	ERR5946264	ERR5947504	ERR5947505	ERR5947684	ERR5948272	ERR5948273	ERR5948275	ERR5948278	ERR5948279	ERR5948280	ERR5948284	ERR5948285	ERR5948290	ERR5948291	ERR5948293	ERR5948326	ERR5948356	ERR5948388	ERR5948419	ERR5948420	ERR5948456	ERR5948545	ERR5948708	ERR5949402	ERR5950057	ERR5950059	ERR5950343	ERR5950344	ERR5950346	ERR5950347	ERR5950349	ERR5950350	ERR5950587	ERR5950732	ERR5950733	ERR5950735	ERR5950736	ERR5950738	ERR5950928	ERR5950935	ERR5952368	ERR5952572	ERR5952766	ERR5953116	ERR5954092	ERR5954095	ERR5954098	ERR5954110	ERR5954112	ERR5954113	ERR5954115	ERR5954116	ERR5954117	ERR5954120	ERR5954121	ERR5954123	ERR5954124	ERR5954125	ERR5954139	ERR5954180	ERR5954215	ERR5954221	ERR5954238	ERR5954368	ERR5955369	ERR5956420	ERR5956516	ERR5956523	ERR5956560	ERR5956571	ERR5956575	ERR5956582	ERR5956586	ERR5957065	ERR5957069	ERR5957070	ERR5957071	ERR5957073	ERR5957079	ERR5957083	ERR5957085	ERR5957090	ERR5957197	ERR5959253	ERR5959255	ERR5959763	ERR5959896	ERR5960088	ERR5960089	ERR5960090	ERR5960092	ERR5960112	ERR5960127	ERR5960129	ERR5960150	ERR5960151	ERR5969620	ERR5969621	ERR5969622	ERR5969623	ERR5969624	ERR5969904	ERR5970143	ERR5970264	ERR5974750	ERR5975231	ERR5976114	ERR5976346	ERR5976520	ERR5976728	ERR5976732	ERR5976733	ERR5976734	ERR5976735	ERR5976736	ERR5976777	ERR5976778	ERR5976779	ERR5976780	ERR5976781	ERR5976782	ERR5976783	ERR5976784	ERR5976785	ERR5976786	ERR5976787	ERR5976802	ERR5976806	ERR5977012	ERR5978017	ERR5978018	ERR5978222	ERR5978239	ERR5978457	ERR5979339	ERR5979485	ERR5979921	ERR5981315	ERR5981340	ERR5981343	ERR5981344	ERR5981704	ERR5981711	ERR5981712	ERR5981713	ERR5981714	ERR5981715	ERR5981716	ERR5986476	ERR5986477	ERR5986540	ERR5986541	ERR5986543	ERR5986545	ERR5986953	ERR5986954	ERR5986956	ERR5986996	ERR5987083	ERR5987085	ERR5987086	ERR5987167	ERR5987469	ERR5987646	ERR5987707	ERR5987777	ERR5987806	ERR6000314
Scp1_MS6847_k25_TRINITY_DN2868_c0_g1_i8	0.148954	0.079634	0.074673	0.038098	0	0.038784	0.207668	0.087271	0	0.105035	0	0.219092	0	0.062012	0.067184	0.03123	0.150359	0.056582	0	0.053059	0.123813	0.11017	0.036456	0.063037	0	0.090442	0	0	0.123606	0.075177	0	0.15489	0	0	0.082057	0	0	0.112125	0	0.035854	0.129477	0.161183	0.029846	0.169503	0.099565	0	0.27066	0.115462	0.189256	0.122048	0.207596	0.182828	0.075938	0.130556	0.062068	0.105088	0	8.0319	0.125954	0.226656	0	0.024827	0	0.215197	0.08999	0	0.206875	0.07338	0.026755	0.090721	0	0	0.213949	0.038684	0	0	0	0.096684	0.057243	0.157265	0.277778	0.080575	0.03071	0.219975	0.169754	0	0.107643	0.087114	0.029703	0	0.031907	0.158641	0.10121	0.051006	0.031549	0.025945	0	0	0.06635	0.031638	0.080448	0.063237	0	0.057593	0	0.211893	0.115275	0	0.175281	0.20292	0.249429	0.029327	0.068284	0	0.094611	0.202642	0.116553	0	0.054722	0.106478	0.173573	0.070461	0.075064	0	0.103063	0.105232	0.102151	0.317481	0.030149	0.071351	0	0	0.141502	0.052642	0.143918	0	0.223426	0.172169	0.162473	0.061508	0.062479	0.028361	0.162562	0	0.05297	0	0	0.181103	0	0.061874	0.033139	0	0.027457	0	0	0.041237	0	0	0	0.162424	0.073471	0.029619	0.204744	0.030848	0	0.159188	0.033554	0.096037	0	0.106054	0.035578	0.030181	0.131102	0.042467	0.04233	0.243644	0.042551	0	0.036235	0.076398	0.091915	0.058544	0.029089	0.072952	0.088812	0.032205	0	0.204245	0.055665	0.043882	0.037138	0	0.057225	0.138124	0.095787	0.214939	0.176556	0.108276	0.079125	0.15458	0	0.233043	0.154739	0.37253	0	0.081379	0.190914	0.097988	0.094612	0.216898	0.19921	0	0	0.103798	0.184263	0.069459	0.123437	0	0.144344	0	0	0.086798	0	0.032277	0	0.040009	0.164596	0.081735	0	0.102525	0.094966	0.055513	0.029989	0.108246	0	0.112547	0	0.040119	0.078287	0.033637	0.190274	0.04475	0.041033	0.059256	0.078607	0.072341	0.060397	0.047605	0.052163	0.054609	0.045316	0.076589	0	0.150167	0.076	0	0.061999	0	0	0.027399	0	0.060766	0.095352	0	0.137623	0.06162	0.064184	0.151663	0.037414	0.194867	0	0.03415	0.122225	0.176064	0.295555	0	0.113976	0.138617	0.267241	0	0.184736	0	0.050236	0.069791	0	0.0313	0.090863	0	0.07554	0	0.056557	0	0.153658	0.289663	0.138973	0.139739	0.154514	0.129297	0.047709	0.320334	0	0.133025	0.082807	0.100094	0.122394	0.03265	0	0	0	0.204614	0.036507	0.062555	0.03124	0.064723	0.086006	0	0.080635	0.061904	0	0.117538	0	0.123884	0.08976	0.126384	0.034175	0	0.089449	0.06131	0	0
Scp1_B2_k25_TRINITY_DN2672_c0_g1_i2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05357	0	0	0	0.084424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06163	0	0	0	0	0	0	0	0	0	0	0.049939	1.59717	0	0.05987	0	0	0	0	0	0	0	0	0	0	0	0	0.181812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046659	0	0	0	0	0	0	0	0	0	0	0.045304	0	0	0	0	0.058229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052416	0	0	0	0	0	0	0.060143	0	0	0	0	0	0	0	0	0	0	0.099638	0	0	0	0	0	0	0	0	0	0	0	0.061777	0	0	0.066752	0	0	0	0	0	0	0	0	0	0	0	0	0.05321	0	0	0	0.130978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053904	0	0	0	0	0.054218	0	0	0	0	0	0	0	0	0.161627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050839	0.050454	0	0	0	0	0.058939	0	0	0	0	0	0	0	0	0.053179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060502	0.050933	0.060044	0	0
Scp1_R570_ASM_Sh03_p030910	0.041427	0	0.09312	0.016245	0	0	0.026953	0	0.040012	0	0.030468	0.031526	0	0.053985	0	0.04088	0	0.011462	0.043705	0.027601	0.013276	0	0.012009	0.010931	0.02311	0.052546	0.013606	0	0.013148	0.054173	0.037493	0.057692	0	0.028129	0	0.013296	0.031097	0	0.040317	0	0.011022	0	0.025305	0.121896	0.039061	0.015831	0.031655	0.067138	0.059712	0.024749	0.055429	0.02816	0	0.083898	0	0.014525	0.025616	3.08005	0.066696	0.061453	0	0.02156	0	0.03972	0.039397	0	0	0.014283	0.046751	0.038558	0.039774	0.068375	0.015543	0.114667	0.025497	0	0.032279	0.013788	0.067644	0.082077	0.01249	0	0.027315	0.036053	0.012043	0	0	0.029121	0.058785	0.052337	0	0.060609	0.039274	0.022355	0.025387	0	0.025373	0	0.028954	0.06168	0	0.041363	0	0.037678	0.049758	0	0.037105	0.047414	0	0	0.040056	0	0.030813	0.012003	0.031327	0.012414	0.030318	0.027151	0	0.028769	0.036818	0.036779	0.011055	0.013597	0.03496	0	0.012837	0.02302	0.013165	0.060164	0	0	0.028428	0.023002	0.01355	0	0.011622	0.030183	0.027739	0.013644	0.010473	0.012385	0.053557	0.07899	0.104018	0	0.034291	0.015661	0.069961	0.105965	0.043388	0.025908	0.024008	0.028558	0.01136	0.011595	0.025077	0.064096	0	0.028283	0.047208	0.077524	0.07112	0.026898	0.093185	0.013414	0.014614	0	0.127894	0.011824	0.033356	0.039528	0.014309	0.012885	0.088213	0	0	0.030941	0.013344	0.012071	0.043911	0.11451	0.012714	0.051485	0.024471	0.013829	0.036235	0.088262	0.024302	0.064088	0.032394	0.045498	0.024892	0.028527	0.027829	0.063972	0.099439	0.033109	0.068856	0.016826	0.015828	0.034405	0.028474	0.044946	0.014176	0.097246	0.015218	0.096922	0.092987	0.094902	0.076393	0.03554	0.030231	0.056111	0.052479	0.07427	0.092688	0.059047	0	0.097913	0.057554	0	0	0.014121	0.073986	0.015805	0	0.053244	0.109168	0.088266	0.013773	0.012069	0.026177	0	0.015246	0.024246	0.034918	0.08682	0	0.014611	0.013029	0.029028	0.05526	0.023401	0.088785	0.012818	0	0.012826	0	0.026579	0.150252	0.043769	0.070909	0.064448	0.062817	0	0.063643	0.042444	0.038351	0.023889	0.032247	0.062545	0.041592	0.039368	0.02573	0.026834	0.027854	0.14266	0.106875	0.127184	0.012942	0.051398	0.027345	0.04701	0.050209	0.070833	0.015122	0.072842	0.079868	0.011698	0	0.061727	0.069485	0.052861	0.04184	0.027307	0	0.041981	0.032859	0.053823	0.060067	0.078443	0.0533	0.055828	0	0.024557	0.103318	0.04326	0.033028	0.030925	0	0.038516	0.068875	0.042861	0.027176	0	0.043871	0.130439	0.080682	0.026078	0.124392	0.051467	0.06624	0.112412	0.070945	0.027473	0.011714	0.013269	0.112716	0	0	0.014988	0.031778	0	0.044533	0.092113	0.053391	0.044749	0.042556	0.108226
Scp1_ROC20_k31_TRINITY_DN80739_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098975	0.111345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11873	0	0	0	0	0	0	0	0	0	0.140219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101827	0	0	0	0	0	0.123382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scp1_ROC20_k25_TRINITY_DN341_c0_g1_i2	0.025616	0	0.028788	0	0.063342	0.06166	0	0.026	0.024753	0.068721	0	0.058566	0.028267	0	0.024127	0.025246	0	0	0.078144	0.078088	0.024591	0.028253	0.069761	0.039972	0	0.024332	0	0.121277	0.048925	0.023941	0.023233	0	0	0.104368	0.021942	0.024564	0.028857	0	0	0.059726	0	0.023684	0.028026	0.160218	0.072233	0	0.029485	0	0	0.022868	0.025649	0	0.025322	0.145955	0.075303	0	0.086058	3.60601	0.036634	0.058425	0.056569	0	0.081932	0.049118	0	0	0.079265	0.026417	0.021674	0.08407	0.034986	0.042198	0.028817	0.020513	0.027428	0	0	0.069151	0.025066	0.050268	0.046419	0	0.024822	0.030807	0.022308	0	0	0.024028	0	0	0.050462	0.022469	0	0	0.023539	0	0.111229	0	0	0.022921	0	0.076737	0.110067	0.046576	0.023116	0.052798	0	0.058588	0.03013	0.096397	0.124077	0	0	0.022233	0.02904	0	0.028073	0	0	0.026637	0.067994	0.022664	0.089363	0	0	0.04105	0	0.021302	0	0	0.027377	0	0	0	0.100402	0.050075	0	0.027993	0.027738	0.02521	0	0.051849	0.049688	0.024377	0.064201	0	0.042249	0	0.064931	0	0.076905	0	0.022212	0.052855	0	0	0	0.062256	0	0	0.022011	0.020105	0.03978	0.087481	0.02516	0.07158	0.216781	0	0	0.060835	0	0	0.02927	0	0.027315	0.026981	0.072184	0	0.024742	0.06717	0	0.094474	0	0.023857	0	0	0.067259	0.163028	0.043798	0	0.034771	0	0.046213	0.029232	0.054013	0.032045	0.092313	0	0.09808	0	0.029463	0	0.041616	0.054471	0	0.031345	0	0.052134	0.02647	0.075567	0.117067	0	0.112265	0	0.065029	0.05518	0.028691	0.027412	0	0	0.053599	0	0	0	0.137402	0	0	0	0.025381	0	0.051195	0	0.020167	0	0.028272	0.044773	0.040822	0.0241	0	0	0.086868	0.026793	0	0	0.131532	0.049357	0	0.023799	0.023294	0.024674	0.02324	0.027773	0	0.023933	0.034981	0	0	0	0	0.022217	0	0	0.051398	0.048575	0.023874	0.025976	0.077149	0.04074	0.028341	0.047283	0	0	0.076402	0.053319	0.046572	0.025333	0.056066	0	0.074054	0	0.029361	0.080854	0	0.049025	0.026392	0.024011	0.024479	0	0.121883	0	0.029828	0.058799	0	0.036974	0.02191	0.02282	0.056153	0.080026	0	0.028726	0	0	0.030359	0.026557	0	0	0.054276	0.026889	0.08075	0.024199	0.121537	0	0	0.026103	0.079273	0.076068	0.1086	0	0	0	0	0	0	0	0	0.057102	0	0.027729	0.052692	0.025037
Scp1_MT11-610_k25_TRINITY_DN3023_c0_g1_i9	0.030418	0	0	0	0	0	0	0	0	0	0.033414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028863	0.029819	0	0	0	0.054984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032866	0	0	0	0	0	0	0	0.02819	1.27927	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025044	0	0	0	0	0.035453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040362	0	0.073837	0	0	0	0.056401	0	0.028916	0	0	0	0	0	0	0	0	0	0.107361	0	0	0	0	0	0	0.027968	0	0.030376	0	0	0	0.028597	0	0	0	0.025476	0	0	0	0.031147	0	0	0	0.029707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026582	0	0.028053	0	0	0	0	0.039943	0	0	0	0	0	0	0	0.030632	0	0	0	0	0	0	0.037885	0	0.031	0	0	0.033549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027803	0	0	0.032637	0	0	0.040932	0	0	0	0	0	0	0	0.053113	0	0	0	0	0	0	0	0	0	0.028205	0	0.028248	0	0	0	0	0	0	0	0	0.028272	0	0	0	0	0	0	0	0.028343	0.059115	0	0	0	0.028096	0	0.028357	0	0	0.027683	0	0	0	0	0	0	0	0	0	0	0	0	0.061353	0	0	0	0	0	0	0.052119	0	0	0	0	0	0	0	0	0	0	0	0.032177	0.031931	0	0	0.034281	0	0	0	0.031506	0.090941	0.051573	0	0	0.029564	0	0	0	0	0	0	0	0.057342	0	0.0911
Scp1_MT11-610_k31_TRINITY_DN212_c1_g1_i1	0	0	0.019191	0	0	0	0	0.017354	0	0	0	0	0	0	0	0	0	0.014165	0	0	0	0	0	0	0	0	0	0	0	0.015925	0	0	0	0	0	0	0	0	0	0	0	0.015789	0	0	0	0	0.019574	0	0	0	0	0	0	0.014112	0	0.017966	0	0.772439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015279	0	0	0.016068	0.033013	0	0	0.014834	0	0	0	0	0	0	0	0.015136	0	0	0	0	0.031752	0	0	0	0	0	0	0	0	0.01659	0	0	0	0	0	0	0	0	0	0	0.014116	0	0	0.031178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033154	0	0	0	0	0	0.016277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044818	0	0.015016	0	0	0	0	0.019481	0	0.019777	0.020489	0	0	0	0	0	0	0	0	0	0.018818	0	0	0.016763	0	0.021971	0.018693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014457	0	0	0	0.015869	0	0	0	0	0	0	0	0	0	0	0	0.014765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017304	0.04068	0	0	0	0	0	0.014612	0	0	0.026732	0	0.019122	0	0	0	0	0	0	0	0.01792	0.036315	0	0	0	0	0	0	0.017	0	0	0	0	0	0.018542	0.019663	0	0	0	0	0	0	0.018047
Scp1_SP803280_IQUSP_evm.model.uti_cns_0156811.1	0.151336	0	0.028586	0.020143	0.086777	0.037153	0.082305	0	0.07076	0	0.037211	0.043366	0.18586	0.076368	0.095657	0.016648	0.073041	0.042011	0.107214	0.034531	0.067229	0.130358	0.073351	0.093429	0.056428	0.065866	0.04193	0.039969	0.019047	0	0.064494	0.049575	0.044372	0.051567	0.154015	0.052158	0.019005	0.018832	0.081972	0.05917	0.014116	0.015609	0.067103	0.017895	0.0706	0.116048	0.22142	0.041011	0.036471	0.075577	0.050777	0.137568	0.100371	0.035784	0.151407	0.045551	0.096492	6.43582	0.244853	0.056321	0	0.039573	0.052765	0	0	0.051272	0.064945	0.083192	0.04362	0.125656	0.085372	0.063497	0.096587	0.09075	0.015566	0.068715	0	0.104887	0.016527	0	0.040061	0.08315	0.016364	0.071181	0.088269	0.082477	0.236348	0.171038	0.092933	0.111898	0.040452	0.030204	0.143947	0.041086	0.015506	0.083009	0.073932	0.077989	0.053166	0.045232	0	0.142448	0.02957	0.092094	0.019664	0.019972	0.060417	0.059429	0.116836	0.273702	0.129839	0.031296	0.075297	0.043991	0.038283	0.075931	0.055563	0.099546	0.160436	0	0	0.149621	0.234179	0.083006	0.099635	0.183451	0.091783	0.061892	0.048244	0.0681	0.054253	0.024833	0.065517	0.129263	0.132425	0.082	0.018367	0.036886	0.029869	0.053174	0.059748	0.045489	0.017709	0.140651	0.045271	0.093453	0.013955	0.050571	0.028503	0.025462	0.141335	0.032675	0.117286	0.087216	0.055517	0.056649	0.060608	0.107244	0.0549	0.141154	0.086556	0.016628	0.101289	0	0.050578	0.08987	0.053565	0.034115	0	0	0	0.095373	0	0.097302	0.077637	0.050816	0.176695	0.040101	0.167833	0.139243	0.07154	0.059622	0.077647	0.16774	0.019342	0.070187	0.046303	0.101271	0.059376	0.078291	0.019794	0.065123	0	0	0.037374	0.079988	0.062462	0	0	0.041126	0.058098	0	0.073735	0.103161	0.017316	0.036911	0.057628	0.066074	0.017453	0.04971	0.021518	0.0587	0.024913	0.084098	0	0.036319	0.037769	0	0.037267	0.023598	0.10562	0.053525	0.022688	0.017179	0.01808	0.019288	0.098481	0.030699	0.071915	0.019866	0	0	0.10947	0.070539	0.09314	0.251261	0	0.075955	0.080075	0.035729	0.07803	0	0.084374	0.104607	0.036173	0.135309	0.020466	0.031354	0.092312	0.146147	0.015306	0.017834	0.101164	0.031518	0.156635	0.036527	0.048779	0	0.140592	0.043768	0	0	0.050818	0	0.047181	0	0	0.02682	0.09576	0.139968	0.04873	0.125953	0.05157	0.051932	0.158443	0.121225	0.018479	0.020401	0.081323	0.014301	0.124448	0	0.019583	0.018935	0.03408	0.109476	0.016113	0.073714	0.020078	0.021936	0.135822	0.07981	0.04064	0.146256	0.08663	0.015248	0.09246	0.088901	0.040386	0	0	0.094177	0.043625	0.104865	0.099682	0.042366	0.09798	0.035432	0.071722	0.047819	0	0.032576	0.060724	0	0.034712	0.033587	0.042943	0.016217	0	0	0	0.085557	0.061789	0	0	0	0.095036	0.057466	0	0.071418
Scp1_SP803280_IQUSP_evm.model.uti_cns_0387561.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scp1_SP80-3280_Mattielo_SP803280_c106745_g1_i2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scp1_GUC2_k25_TRINITY_DN7040_c0_g2_i5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035158	0	0	0	0	0	0	0	0	0	0	0.062494	0.061398	0	0.06411	0	0.067108	0	0	0	0	0	0	0.052126	0.060824	0	0	0	0	0	0.159617	0	0	0	0	0	0	0	0	0	6.81856	0	0	0	0.051172	0	0	0	0	0.061337	0	0	0	0	0	0	0	0.119718	0	0	0	0	0	0.118388	0	0	0	0	0	0	0.061159	0	0	0	0	0	0	0	0.041273	0	0	0	0	0	0.130962	0.057389	0.059573	0	0	0	0	0	0	0.063579	0.060429	0	0	0	0	0	0	0.051579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108942	0	0	0	0	0	0	0.062286	0	0	0.053583	0	0	0.120641	0.06842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069571	0	0	0	0	0	0	0	0	0	0.076861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07226	0	0	0	0	0	0	0	0	0	0	0	0.071771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070207	0	0	0	0	0.070702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102082	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179662	0	0	0	0	0	0	0	0.06637	0	0.132383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165788	0.068736	0	0	0.13901	0.069161	0	0.124664	0.074367	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07142	0	0	0	0	0
