Category	Gene	Transcript	Gene Category	Transcript Size	Transcript Category	Transcript Rfam family	Transcript GO	Gene GO	GO (Guilt by association)
Accessory	OG1556049	GXU-34140_k31_TRINITY_DN30050_c0_g2_i2	lncRNA	889.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Accessory	OG1556049	RB855156_k31_TRINITY_DN1315_c0_g1_i5	lncRNA	714.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Exclusive	OG1566019	QA02-1009_k25_TRINITY_DN90937_c0_g1_i1	lncRNA	536.0	lncRNA				GO:0045736,GO:1904030,GO:0051090,GO:0006071,GO:0019400,GO:0051348,GO:0006469,GO:0033673,GO:0071901,GO:1902074,GO:0002229,GO:0002239,GO:0046901,GO:0048507,GO:0015074,GO:0001933,GO:0009860,GO:0036294,GO:0042326,GO:0071453,GO:0071456,GO:0042221,GO:0010117,GO:0002182,GO:0046900,GO:0042744,GO:2000280,GO:0010563,GO:0045936,GO:0072593,GO:0016441,GO:0048589,GO:0006646,GO:0046337,GO:0010073,GO:0031425,GO:0046903,GO:0009735,GO:0010014,GO:0010821,GO:0019320,GO:0030388,GO:0032351,GO:0032353,GO:0040034,GO:0042276,GO:0043434,GO:0043446,GO:0043447,GO:0046786,GO:0048506,GO:0048510,GO:0051091,GO:0090421,GO:0098609,GO:0006658,GO:0006659,GO:0051338,GO:0009396,GO:0009846,GO:0017182,GO:0017183,GO:0030091,GO:1900247,GO:0055067,GO:0051239,GO:0009200,GO:0016032,GO:0062014,GO:0097503,GO:0042398,GO:0042325,GO:0051187,GO:0001101,GO:0090567,GO:2000026,GO:0009908,GO:0097305,GO:0042743,GO:0048509,GO:0043549,GO:1902600,GO:0009636,GO:2001023,GO:0006566,GO:0009088,GO:0035725,GO:0050793,GO:0006549,GO:0009097,GO:0030422,GO:1901700,GO:0015718,GO:0009736,GO:0071368,GO:0009826,GO:0035194,GO:0042559,GO:0060560
Accessory	OG1570615	KQB07-23990_k31_TRINITY_DN34821_c0_g1_i2	lncRNA	782.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Accessory	OG1570615	KQB07-23990_k25_TRINITY_DN1428_c0_g1_i1	lncRNA	782.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Accessory	OG1570615	KQB08-32953_k31_TRINITY_DN8324_c1_g1_i1	lncRNA	779.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Accessory	OG1570615	KQB08-32953_k25_TRINITY_DN2315_c0_g2_i3	lncRNA	782.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Accessory	OG1570615	Q200_k31_TRINITY_DN4433_c0_g1_i4	lncRNA	966.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Accessory	OG1570615	Q200_k25_TRINITY_DN1694_c0_g1_i6	lncRNA	821.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Accessory	OG1570615	Q200_k25_TRINITY_DN1694_c0_g1_i2	lncRNA	797.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Accessory	OG1570615	QN05-1460_k31_TRINITY_DN620_c1_g1_i2	lncRNA	936.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Exclusive	OG1570736	RB72454_k31_TRINITY_DN19779_c0_g1_i5	lncRNA	730.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Exclusive	OG1570869	SP80-3280_Mattielo_SP803280_c107909_g3_i1	lncRNA	727.0	lncRNA				GO:0006091,GO:0006739,GO:0006552,GO:0006098,GO:0009083,GO:0006740,GO:0008150,GO:0009987,GO:0051186,GO:0008643,GO:0051156,GO:0016226,GO:0031163,GO:0055114,GO:0034219,GO:0019362,GO:0046496,GO:0032787,GO:0051188,GO:0006551,GO:0009806,GO:0009807,GO:0051276,GO:0009699,GO:0002082,GO:0002165,GO:0003015,GO:0007553,GO:0007554,GO:0007610,GO:0007626,GO:0008016,GO:0008340,GO:0008344,GO:0010893,GO:0015759,GO:0019218,GO:0019405,GO:0019563,GO:0019896,GO:0030534,GO:0033510,GO:0033511,GO:0034643,GO:0042946,GO:0042948,GO:0043457,GO:0045455,GO:0045456,GO:0045823,GO:0045940,GO:0045966,GO:0045998,GO:0047497,GO:0050810,GO:0051646,GO:0051654,GO:0051881,GO:0052779,GO:0052781,GO:0052782,GO:0060047,GO:0090030,GO:0090031,GO:0090071,GO:1901656,GO:1901857,GO:1903522,GO:1903524,GO:1903578,GO:1903580,GO:1903715,GO:1903862,GO:0032456,GO:0043467,GO:0061615,GO:0006354,GO:0009081,GO:0044550,GO:0016054,GO:0046395,GO:0007094,GO:0016180,GO:0031577,GO:0033046,GO:0033048,GO:0045839,GO:0045841,GO:0051985,GO:0071173,GO:0071174,GO:1902100,GO:1905819,GO:2000816,GO:0031124,GO:0009968,GO:0006378,GO:0006750,GO:0006821,GO:0008360,GO:0051784,GO:1902476,GO:0010648,GO:0023057,GO:0072524,GO:0008152,GO:0090502,GO:0010639,GO:0098661,GO:1901606,GO:0006733,GO:0007091,GO:0030071,GO:0044784,GO:1902099,GO:0003013,GO:0006729,GO:0008015,GO:0009861,GO:0010566,GO:0015940,GO:0017062,GO:0018282,GO:0018283,GO:0018344,GO:0032352,GO:0034551,GO:0042391,GO:0046146,GO:0046886,GO:0062055,GO:0072384,GO:0090069,GO:1900458,GO:1903329,GO:0072330,GO:0006575,GO:0044237,GO:0000819,GO:0006338,GO:0009809,GO:0010965,GO:0033047,GO:1901991,GO:1905818
Exclusive	OG1573209	KQB09-20620_k25_TRINITY_DN4350_c1_g1_i3	lncRNA	828.0	lncRNA				GO:0006814,GO:0048193,GO:1901565,GO:0006888,GO:0019941,GO:0043632,GO:0006511,GO:0000963,GO:0035725,GO:0015672,GO:0044257,GO:0002521,GO:0002573,GO:0006562,GO:0008544,GO:0030099,GO:0030224,GO:0051341,GO:0051353,GO:0060429,GO:0101030,GO:1903131,GO:1903241,GO:0006553,GO:0006885,GO:0009085,GO:0030163,GO:0055069,GO:0030433,GO:0006882,GO:0010304,GO:0055067,GO:0006890,GO:0036503,GO:0006952,GO:0007166,GO:0022618,GO:1902600,GO:0051603,GO:0009245,GO:0046493,GO:1901269,GO:1901271,GO:0006950,GO:0006203,GO:0009065,GO:0009146,GO:0009151,GO:0009155,GO:0009215,GO:0009217,GO:0010942,GO:0018026,GO:0030097,GO:0046070,GO:0046386,GO:0048534,GO:0051592,GO:0071277,GO:0071826,GO:0000959,GO:0051187,GO:0009089,GO:0046451,GO:0015994,GO:0035821,GO:0071241,GO:0090333,GO:0071985,GO:0048440,GO:0048467,GO:0006865,GO:0098655,GO:0000462,GO:0006566,GO:0009088,GO:0019566,GO:0030641,GO:0046373,GO:0048513,GO:0051453,GO:0090332,GO:1900864,GO:0001732,GO:0002520,GO:0006560,GO:0009204,GO:0015695,GO:0015805,GO:0032409,GO:0034293,GO:0043934,GO:0048236,GO:0080156,GO:0098659,GO:0098719,GO:0099587,GO:1901962
Accessory	OG1576838	B2_k31_TRINITY_DN23175_c0_g1_i2	lncRNA	1013.0	lncRNA				GO:1903530,GO:0051046,GO:0008150,GO:0009987,GO:0009553,GO:0044275,GO:0023056,GO:0009991,GO:0009561,GO:0035265,GO:0046620,GO:0000272,GO:0010647,GO:0016052,GO:0007267,GO:1901576,GO:0009059,GO:0140029,GO:0006412,GO:0045727,GO:0008653,GO:0009103,GO:0015790,GO:0015959,GO:0015960,GO:0015965,GO:0015966,GO:0017157,GO:0033467,GO:0033468,GO:0034260,GO:0048144,GO:0070150,GO:1900871,GO:1901333,GO:1990074,GO:2000023,GO:0009058,GO:0050794,GO:0034250,GO:0022622,GO:0048364,GO:0051247,GO:0044249,GO:0072657,GO:0006418,GO:0006518,GO:0050789,GO:0051049,GO:0043043,GO:0032501,GO:0051246,GO:0010015,GO:0006417,GO:0045454,GO:0034645,GO:0034248,GO:0044237,GO:0032940,GO:0043038,GO:0043039,GO:0009057,GO:0016070,GO:0001501,GO:0002793,GO:0006904,GO:0007517,GO:0009887,GO:0009939,GO:0010227,GO:0010430,GO:0030252,GO:0032024,GO:0046887,GO:0048278,GO:0048644,GO:0050714,GO:0051047,GO:0060123,GO:0060124,GO:0061061,GO:0090277,GO:0090548,GO:1903532,GO:2000069,GO:0006298,GO:0044248,GO:0046903,GO:0017148,GO:2000280,GO:0044238,GO:0051239,GO:0031667,GO:0034249,GO:0032879,GO:0009251,GO:0044247,GO:0051726,GO:1901566,GO:0007275,GO:0044260,GO:0043604,GO:0048229,GO:0008152,GO:0032259,GO:0009734,GO:0071365,GO:0000038,GO:0002791,GO:0006432,GO:0009395,GO:0009838,GO:0009959,GO:0010259,GO:0010929,GO:0015706,GO:0023061,GO:0030072,GO:0030073,GO:0042761,GO:0043137,GO:0046292,GO:0046294,GO:0046622,GO:0046879,GO:0046883,GO:0050708,GO:0050796,GO:0060866,GO:0065001,GO:0090276,GO:0090306,GO:0090708,GO:0110095,GO:0110096,GO:1902025,GO:1902806,GO:2000045,GO:0032268,GO:0044262,GO:0017144,GO:0007154,GO:0010467,GO:0070887,GO:0005976,GO:0009733,GO:0099402,GO:0009967,GO:0051241,GO:0000212,GO:0009443,GO:0009937,GO:0010200,GO:0016487,GO:0034427,GO:0042631,GO:0051211,GO:0070127,GO:0071462,GO:0072659,GO:0080038,GO:1901002,GO:2000067,GO:1901575,GO:1905392,GO:1901701,GO:0071704,GO:0005975,GO:0001522,GO:0071229,GO:0043170,GO:0032270,GO:0043603,GO:0044271,GO:0009787,GO:1901419,GO:1905957
Accessory	OG1576838	CP74-2005_k31_TRINITY_DN18624_c0_g1_i9	lncRNA	1130.0	lncRNA				GO:1903530,GO:0051046,GO:0008150,GO:0009987,GO:0009553,GO:0044275,GO:0023056,GO:0009991,GO:0009561,GO:0035265,GO:0046620,GO:0000272,GO:0010647,GO:0016052,GO:0007267,GO:1901576,GO:0009059,GO:0140029,GO:0006412,GO:0045727,GO:0008653,GO:0009103,GO:0015790,GO:0015959,GO:0015960,GO:0015965,GO:0015966,GO:0017157,GO:0033467,GO:0033468,GO:0034260,GO:0048144,GO:0070150,GO:1900871,GO:1901333,GO:1990074,GO:2000023,GO:0009058,GO:0050794,GO:0034250,GO:0022622,GO:0048364,GO:0051247,GO:0044249,GO:0072657,GO:0006418,GO:0006518,GO:0050789,GO:0051049,GO:0043043,GO:0032501,GO:0051246,GO:0010015,GO:0006417,GO:0045454,GO:0034645,GO:0034248,GO:0044237,GO:0032940,GO:0043038,GO:0043039,GO:0009057,GO:0016070,GO:0001501,GO:0002793,GO:0006904,GO:0007517,GO:0009887,GO:0009939,GO:0010227,GO:0010430,GO:0030252,GO:0032024,GO:0046887,GO:0048278,GO:0048644,GO:0050714,GO:0051047,GO:0060123,GO:0060124,GO:0061061,GO:0090277,GO:0090548,GO:1903532,GO:2000069,GO:0006298,GO:0044248,GO:0046903,GO:0017148,GO:2000280,GO:0044238,GO:0051239,GO:0031667,GO:0034249,GO:0032879,GO:0009251,GO:0044247,GO:0051726,GO:1901566,GO:0007275,GO:0044260,GO:0043604,GO:0048229,GO:0008152,GO:0032259,GO:0009734,GO:0071365,GO:0000038,GO:0002791,GO:0006432,GO:0009395,GO:0009838,GO:0009959,GO:0010259,GO:0010929,GO:0015706,GO:0023061,GO:0030072,GO:0030073,GO:0042761,GO:0043137,GO:0046292,GO:0046294,GO:0046622,GO:0046879,GO:0046883,GO:0050708,GO:0050796,GO:0060866,GO:0065001,GO:0090276,GO:0090306,GO:0090708,GO:0110095,GO:0110096,GO:1902025,GO:1902806,GO:2000045,GO:0032268,GO:0044262,GO:0017144,GO:0007154,GO:0010467,GO:0070887,GO:0005976,GO:0009733,GO:0099402,GO:0009967,GO:0051241,GO:0000212,GO:0009443,GO:0009937,GO:0010200,GO:0016487,GO:0034427,GO:0042631,GO:0051211,GO:0070127,GO:0071462,GO:0072659,GO:0080038,GO:1901002,GO:2000067,GO:1901575,GO:1905392,GO:1901701,GO:0071704,GO:0005975,GO:0001522,GO:0071229,GO:0043170,GO:0032270,GO:0043603,GO:0044271,GO:0009787,GO:1901419,GO:1905957
Accessory	OG1576838	GXU-34140_k31_TRINITY_DN30283_c1_g1_i7	lncRNA	1000.0	lncRNA				GO:1903530,GO:0051046,GO:0008150,GO:0009987,GO:0009553,GO:0044275,GO:0023056,GO:0009991,GO:0009561,GO:0035265,GO:0046620,GO:0000272,GO:0010647,GO:0016052,GO:0007267,GO:1901576,GO:0009059,GO:0140029,GO:0006412,GO:0045727,GO:0008653,GO:0009103,GO:0015790,GO:0015959,GO:0015960,GO:0015965,GO:0015966,GO:0017157,GO:0033467,GO:0033468,GO:0034260,GO:0048144,GO:0070150,GO:1900871,GO:1901333,GO:1990074,GO:2000023,GO:0009058,GO:0050794,GO:0034250,GO:0022622,GO:0048364,GO:0051247,GO:0044249,GO:0072657,GO:0006418,GO:0006518,GO:0050789,GO:0051049,GO:0043043,GO:0032501,GO:0051246,GO:0010015,GO:0006417,GO:0045454,GO:0034645,GO:0034248,GO:0044237,GO:0032940,GO:0043038,GO:0043039,GO:0009057,GO:0016070,GO:0001501,GO:0002793,GO:0006904,GO:0007517,GO:0009887,GO:0009939,GO:0010227,GO:0010430,GO:0030252,GO:0032024,GO:0046887,GO:0048278,GO:0048644,GO:0050714,GO:0051047,GO:0060123,GO:0060124,GO:0061061,GO:0090277,GO:0090548,GO:1903532,GO:2000069,GO:0006298,GO:0044248,GO:0046903,GO:0017148,GO:2000280,GO:0044238,GO:0051239,GO:0031667,GO:0034249,GO:0032879,GO:0009251,GO:0044247,GO:0051726,GO:1901566,GO:0007275,GO:0044260,GO:0043604,GO:0048229,GO:0008152,GO:0032259,GO:0009734,GO:0071365,GO:0000038,GO:0002791,GO:0006432,GO:0009395,GO:0009838,GO:0009959,GO:0010259,GO:0010929,GO:0015706,GO:0023061,GO:0030072,GO:0030073,GO:0042761,GO:0043137,GO:0046292,GO:0046294,GO:0046622,GO:0046879,GO:0046883,GO:0050708,GO:0050796,GO:0060866,GO:0065001,GO:0090276,GO:0090306,GO:0090708,GO:0110095,GO:0110096,GO:1902025,GO:1902806,GO:2000045,GO:0032268,GO:0044262,GO:0017144,GO:0007154,GO:0010467,GO:0070887,GO:0005976,GO:0009733,GO:0099402,GO:0009967,GO:0051241,GO:0000212,GO:0009443,GO:0009937,GO:0010200,GO:0016487,GO:0034427,GO:0042631,GO:0051211,GO:0070127,GO:0071462,GO:0072659,GO:0080038,GO:1901002,GO:2000067,GO:1901575,GO:1905392,GO:1901701,GO:0071704,GO:0005975,GO:0001522,GO:0071229,GO:0043170,GO:0032270,GO:0043603,GO:0044271,GO:0009787,GO:1901419,GO:1905957
Accessory	OG1576838	GXU-34140_k25_TRINITY_DN7089_c1_g1_i1	lncRNA	893.0	lncRNA				GO:1903530,GO:0051046,GO:0008150,GO:0009987,GO:0009553,GO:0044275,GO:0023056,GO:0009991,GO:0009561,GO:0035265,GO:0046620,GO:0000272,GO:0010647,GO:0016052,GO:0007267,GO:1901576,GO:0009059,GO:0140029,GO:0006412,GO:0045727,GO:0008653,GO:0009103,GO:0015790,GO:0015959,GO:0015960,GO:0015965,GO:0015966,GO:0017157,GO:0033467,GO:0033468,GO:0034260,GO:0048144,GO:0070150,GO:1900871,GO:1901333,GO:1990074,GO:2000023,GO:0009058,GO:0050794,GO:0034250,GO:0022622,GO:0048364,GO:0051247,GO:0044249,GO:0072657,GO:0006418,GO:0006518,GO:0050789,GO:0051049,GO:0043043,GO:0032501,GO:0051246,GO:0010015,GO:0006417,GO:0045454,GO:0034645,GO:0034248,GO:0044237,GO:0032940,GO:0043038,GO:0043039,GO:0009057,GO:0016070,GO:0001501,GO:0002793,GO:0006904,GO:0007517,GO:0009887,GO:0009939,GO:0010227,GO:0010430,GO:0030252,GO:0032024,GO:0046887,GO:0048278,GO:0048644,GO:0050714,GO:0051047,GO:0060123,GO:0060124,GO:0061061,GO:0090277,GO:0090548,GO:1903532,GO:2000069,GO:0006298,GO:0044248,GO:0046903,GO:0017148,GO:2000280,GO:0044238,GO:0051239,GO:0031667,GO:0034249,GO:0032879,GO:0009251,GO:0044247,GO:0051726,GO:1901566,GO:0007275,GO:0044260,GO:0043604,GO:0048229,GO:0008152,GO:0032259,GO:0009734,GO:0071365,GO:0000038,GO:0002791,GO:0006432,GO:0009395,GO:0009838,GO:0009959,GO:0010259,GO:0010929,GO:0015706,GO:0023061,GO:0030072,GO:0030073,GO:0042761,GO:0043137,GO:0046292,GO:0046294,GO:0046622,GO:0046879,GO:0046883,GO:0050708,GO:0050796,GO:0060866,GO:0065001,GO:0090276,GO:0090306,GO:0090708,GO:0110095,GO:0110096,GO:1902025,GO:1902806,GO:2000045,GO:0032268,GO:0044262,GO:0017144,GO:0007154,GO:0010467,GO:0070887,GO:0005976,GO:0009733,GO:0099402,GO:0009967,GO:0051241,GO:0000212,GO:0009443,GO:0009937,GO:0010200,GO:0016487,GO:0034427,GO:0042631,GO:0051211,GO:0070127,GO:0071462,GO:0072659,GO:0080038,GO:1901002,GO:2000067,GO:1901575,GO:1905392,GO:1901701,GO:0071704,GO:0005975,GO:0001522,GO:0071229,GO:0043170,GO:0032270,GO:0043603,GO:0044271,GO:0009787,GO:1901419,GO:1905957
