NumberGroups	NumberGenes	Classification	NumberGenotypes	Sample
413406	2981539	accessory	39	2
128641	213802	exclusive	39	2
582376	3961633	pan	39	3
1611	158698	hard-core	39	3
7185	676015	soft-core	39	3
419303	2982845	accessory	39	3
155888	302773	exclusive	39	3
584920	4041181	pan	39	4
2006	195304	hard-core	39	4
7126	675182	soft-core	39	4
425325	3059855	accessory	39	4
152469	306144	exclusive	39	4
578083	3877211	pan	39	5
1311	129861	hard-core	39	5
6791	635628	soft-core	39	5
410178	2939169	accessory	39	5
161114	302414	exclusive	39	5
542512	3607972	pan	39	6
1334	126832	hard-core	39	6
6808	621670	soft-core	39	6
384213	2753082	accessory	39	6
151491	233220	exclusive	39	6
536155	3587916	pan	39	7
1311	124693	hard-core	39	7
6755	617984	soft-core	39	7
382396	2748559	accessory	39	7
147004	221373	exclusive	39	7
577725	3903772	pan	39	8
1435	140261	hard-core	39	8
6804	637994	soft-core	39	8
408097	2958915	accessory	39	8
162824	306863	exclusive	39	8
571351	3868332	pan	39	9
1896	183313	hard-core	39	9
7226	678816	soft-core	39	9
401164	2889051	accessory	39	9
162961	300465	exclusive	39	9
579831	3895505	pan	39	10
1279	124139	hard-core	39	10
6912	643159	soft-core	39	10
412608	2949912	accessory	39	10
160311	302434	exclusive	39	10
547616	3669489	pan	39	11
1319	127180	hard-core	39	11
6917	637305	soft-core	39	11
395972	2801936	accessory	39	11
144727	230248	exclusive	39	11
541885	3658123	pan	39	12
1421	135963	hard-core	39	12
6851	629094	soft-core	39	12
391387	2807714	accessory	39	12
143647	221315	exclusive	39	12
585234	4047125	pan	39	13
1378	138318	hard-core	39	13
7180	680578	soft-core	39	13
431196	3075177	accessory	39	13
146858	291370	exclusive	39	13
584686	4017845	pan	39	14
1333	133405	hard-core	39	14
6992	660491	soft-core	39	14
429178	3064551	accessory	39	14
148516	292803	exclusive	39	14
545161	3617445	pan	39	15
1342	127436	hard-core	39	15
6924	630647	soft-core	39	15
387918	2753082	accessory	39	15
150319	233716	exclusive	39	15
586057	4060754	pan	39	16
1825	179451	hard-core	39	16
7210	687128	soft-core	39	16
430674	3076742	accessory	39	16
148173	296884	exclusive	39	16
585379	4041063	pan	39	17
1307	129511	hard-core	39	17
6981	658978	soft-core	39	17
431721	3090595	accessory	39	17
146677	291490	exclusive	39	17
585852	4053952	pan	39	18
1292	128134	hard-core	39	18
6913	652912	soft-core	39	18
433005	3110215	accessory	39	18
145934	290825	exclusive	39	18
578684	3897218	pan	39	19
1317	129835	hard-core	39	19
6923	646492	soft-core	39	19
413226	2953209	accessory	39	19
158535	297517	exclusive	39	19
539059	3701565	pan	40	0
1343	132654	hard-core	40	0
7370	687403	soft-core	40	0
388514	2796084	accessory	40	0
143175	218078	exclusive	40	0
582584	4008239	pan	40	1
1376	140404	hard-core	40	1
7302	696289	soft-core	40	1
419763	3013811	accessory	40	1
155519	298139	exclusive	40	1
553599	3817641	pan	40	2
1256	124150	hard-core	40	2
7182	672342	soft-core	40	2
409549	2921424	accessory	40	2
136868	223875	exclusive	40	2
557749	3951353	pan	40	3
1344	133943	hard-core	40	3
7496	711601	soft-core	40	3
420153	3021226	accessory	40	3
130100	218526	exclusive	40	3
541957	3763408	pan	40	4
1476	143036	hard-core	40	4
7372	685898	soft-core	40	4
400697	2866096	accessory	40	4
133888	211414	exclusive	40	4
582926	4112346	pan	40	5
1920	202543	hard-core	40	5
7895	767152	soft-core	40	5
421566	3045414	accessory	40	5
153465	299780	exclusive	40	5
582364	4005631	pan	40	6
1580	159070	hard-core	40	6
7486	715587	soft-core	40	6
416640	2985305	accessory	40	6
158238	304739	exclusive	40	6
554820	4013458	pan	40	7
1913	192068	hard-core	40	7
7748	745469	soft-core	40	7
421853	3055577	accessory	40	7
125219	212412	exclusive	40	7
574609	3839563	pan	40	8
1377	137479	hard-core	40	8
7312	685825	soft-core	40	8
401807	2848265	accessory	40	8
165490	305473	exclusive	40	8
551659	3634314	pan	40	9
1274	122869	hard-core	40	9
7109	652287	soft-core	40	9
376374	2686326	accessory	40	9
168176	295701	exclusive	40	9
571964	3840163	pan	40	10
1425	141205	hard-core	40	10
7419	696721	soft-core	40	10
400748	2840765	accessory	40	10
163797	302677	exclusive	40	10
550696	3919258	pan	40	11
1446	143131	hard-core	40	11
7483	709676	soft-core	40	11
416217	2996740	accessory	40	11
126996	212842	exclusive	40	11
587408	4089552	pan	40	12
1259	126948	hard-core	40	12
7307	693897	soft-core	40	12
435422	3105961	accessory	40	12
144679	289694	exclusive	40	12
580549	4005105	pan	40	13
1526	152740	hard-core	40	13
7563	720551	soft-core	40	13
414631	2980497	accessory	40	13
158355	304057	exclusive	40	13
537095	3630180	pan	40	14
1414	137022	hard-core	40	14
7412	684297	soft-core	40	14
382088	2722789	accessory	40	14
147595	223094	exclusive	40	14
571908	3893308	pan	40	15
1754	171620	hard-core	40	15
7431	701497	soft-core	40	15
404565	2894912	accessory	40	15
159912	296899	exclusive	40	15
584668	4099249	pan	40	16
1587	159250	hard-core	40	16
7610	726321	soft-core	40	16
430102	3078308	accessory	40	16
146956	294620	exclusive	40	16
577258	3901239	pan	40	17
1245	123368	hard-core	40	17
7090	667570	soft-core	40	17
408409	2931603	accessory	40	17
161759	302066	exclusive	40	17
582872	4058583	pan	40	18
1672	176709	hard-core	40	18
7638	735951	soft-core	40	18
423004	3028956	accessory	40	18
152230	293676	exclusive	40	18
587214	4098955	pan	40	19
1248	125751	hard-core	40	19
7212	687619	soft-core	40	19
435340	3120828	accessory	40	19
144662	290508	exclusive	40	19
537402	3659219	pan	41	0
1280	124979	hard-core	41	0
7087	665220	soft-core	41	0
384610	2773922	accessory	41	0
145705	220077	exclusive	41	0
584524	4115143	pan	41	1
1306	135293	hard-core	41	1
7303	715150	soft-core	41	1
430883	3111038	accessory	41	1
146338	288955	exclusive	41	1
586244	4083603	pan	41	2
1232	125794	hard-core	41	2
7106	688200	soft-core	41	2
433532	3105526	accessory	41	2
145606	289877	exclusive	41	2
585800	4150547	pan	41	3
1367	144180	hard-core	41	3
7567	747991	soft-core	41	3
431678	3114216	accessory	41	3
146555	288340	exclusive	41	3
572136	3868035	pan	41	4
1239	124115	hard-core	41	4
7018	670965	soft-core	41	4
401324	2895751	accessory	41	4
163794	301319	exclusive	41	4
586638	4174287	pan	41	5
1438	148016	hard-core	41	5
7463	732400	soft-core	41	5
437199	3151605	accessory	41	5
141976	290282	exclusive	41	5
586048	4129681	pan	41	6
1777	180237	hard-core	41	6
7450	732129	soft-core	41	6
428434	3101960	accessory	41	6
150164	295592	exclusive	41	6
588270	4144432	pan	41	7
1352	139017	hard-core	41	7
7372	717610	soft-core	41	7
437260	3137067	accessory	41	7
143638	289755	exclusive	41	7
536945	3640922	pan	41	8
1249	124279	hard-core	41	8
6949	656418	soft-core	41	8
380046	2756625	accessory	41	8
149950	227879	exclusive	41	8
581532	4045826	pan	41	9
1341	138220	hard-core	41	9
7453	724418	soft-core	41	9
423637	3029849	accessory	41	9
150442	291559	exclusive	41	9
589168	4154391	pan	41	10
1249	128120	hard-core	41	10
7124	696051	soft-core	41	10
440645	3171317	accessory	41	10
141399	287023	exclusive	41	10
584633	4116321	pan	41	11
1261	130554	hard-core	41	11
7180	705329	soft-core	41	11
427420	3117488	accessory	41	11
150033	293504	exclusive	41	11
586249	4132421	pan	41	12
1296	134159	hard-core	41	12
7353	724853	soft-core	41	12
429835	3114809	accessory	41	12
149061	292759	exclusive	41	12
556456	3925539	pan	41	13
1284	129061	hard-core	41	13
7153	689352	soft-core	41	13
416701	3016268	accessory	41	13
132602	219919	exclusive	41	13
579423	4043294	pan	41	14
1299	133049	hard-core	41	14
7241	703224	soft-core	41	14
421948	3052817	accessory	41	14
150234	287253	exclusive	41	14
583944	4048722	pan	41	15
1279	130138	hard-core	41	15
7260	703900	soft-core	41	15
425252	3051219	accessory	41	15
151432	293603	exclusive	41	15
588475	4259470	pan	41	16
1461	152271	hard-core	41	16
7446	739869	soft-core	41	16
441483	3230170	accessory	41	16
139546	289431	exclusive	41	16
588018	4209665	pan	41	17
1574	163227	hard-core	41	17
7578	749440	soft-core	41	17
437415	3167624	accessory	41	17
143025	292601	exclusive	41	17
588781	4162903	pan	41	18
1329	138745	hard-core	41	18
7398	727223	soft-core	41	18
439079	3148009	accessory	41	18
142304	287671	exclusive	41	18
580064	3980596	pan	41	19
1241	125745	hard-core	41	19
7053	679158	soft-core	41	19
417313	3005353	accessory	41	19
155698	296085	exclusive	41	19
582467	4110904	pan	42	0
1233	128847	hard-core	42	0
6914	683854	soft-core	42	0
428255	3139096	accessory	42	0
147298	287954	exclusive	42	0
586198	4174440	pan	42	1
1218	128782	hard-core	42	1
7032	706053	soft-core	42	1
433677	3179886	accessory	42	1
145489	288501	exclusive	42	1
591821	4334024	pan	42	2
1755	184927	hard-core	42	2
7378	749917	soft-core	42	2
450343	3301550	accessory	42	2
134100	282557	exclusive	42	2
587602	4155391	pan	42	3
1226	128232	hard-core	42	3
7028	701532	soft-core	42	3
437684	3164957	accessory	42	3
142890	288902	exclusive	42	3
589761	4270356	pan	42	4
1242	131805	hard-core	42	4
7153	719889	soft-core	42	4
448397	3271469	accessory	42	4
134211	278998	exclusive	42	4
584285	4098655	pan	42	5
1259	131884	hard-core	42	5
7046	701102	soft-core	42	5
425262	3102957	accessory	42	5
151977	294596	exclusive	42	5
588013	4301424	pan	42	6
1523	162166	hard-core	42	6
7531	768374	soft-core	42	6
437778	3242996	accessory	42	6
142704	290054	exclusive	42	6
591006	4246820	pan	42	7
1256	132526	hard-core	42	7
7116	712519	soft-core	42	7
446288	3250317	accessory	42	7
137602	283984	exclusive	42	7
584702	4139176	pan	42	8
1717	177865	hard-core	42	8
7085	708422	soft-core	42	8
427299	3135611	accessory	42	8
150318	295143	exclusive	42	8
587020	4249364	pan	42	9
1864	197866	hard-core	42	9
7528	764279	soft-core	42	9
434878	3194924	accessory	42	9
144614	290161	exclusive	42	9
576429	4030830	pan	42	10
1426	147314	hard-core	42	10
7188	713108	soft-core	42	10
411479	3017330	accessory	42	10
157762	300392	exclusive	42	10
554169	3893554	pan	42	11
1259	127979	hard-core	42	11
7059	689834	soft-core	42	11
409124	2979713	accessory	42	11
137986	224007	exclusive	42	11
583857	4112821	pan	42	12
1268	131374	hard-core	42	12
6984	690464	soft-core	42	12
429419	3134497	accessory	42	12
147454	287860	exclusive	42	12
577036	4035297	pan	42	13
1271	132406	hard-core	42	13
7073	701186	soft-core	42	13
414088	3039095	accessory	42	13
155875	295016	exclusive	42	13
580836	4124185	pan	42	14
1271	133842	hard-core	42	14
7073	706540	soft-core	42	14
427597	3133534	accessory	42	14
146166	284111	exclusive	42	14
584939	4148249	pan	42	15
1256	131516	hard-core	42	15
6966	693715	soft-core	42	15
431708	3167152	accessory	42	15
146265	287382	exclusive	42	15
592051	4326932	pan	42	16
1374	147963	hard-core	42	16
7340	746798	soft-core	42	16
450470	3299247	accessory	42	16
134241	280887	exclusive	42	16
588494	4237240	pan	42	17
1807	192328	hard-core	42	17
7342	741173	soft-core	42	17
440229	3208339	accessory	42	17
140923	287728	exclusive	42	17
584479	4321948	pan	42	18
2268	243149	hard-core	42	18
7761	796812	soft-core	42	18
436870	3236916	accessory	42	18
139848	288220	exclusive	42	18
592741	4356751	pan	42	19
1932	205739	hard-core	42	19
7541	767805	soft-core	42	19
451986	3306442	accessory	42	19
133214	282504	exclusive	42	19
585996	4333547	pan	43	0
1420	152945	hard-core	43	0
7277	755910	soft-core	43	0
441950	3297397	accessory	43	0
136769	280240	exclusive	43	0
588981	4281613	pan	43	1
1735	184809	hard-core	43	1
7181	742653	soft-core	43	1
438139	3248292	accessory	43	1
143661	290668	exclusive	43	1
592567	4427291	pan	43	2
1424	155355	hard-core	43	2
7184	749569	soft-core	43	2
454901	3397039	accessory	43	2
130482	280683	exclusive	43	2
554919	4127685	pan	43	3
1417	149284	hard-core	43	3
7136	724496	soft-core	43	3
431841	3200841	accessory	43	3
115942	202348	exclusive	43	3
594156	4423403	pan	43	4
1261	138392	hard-core	43	4
7150	742765	soft-core	43	4
459873	3406564	accessory	43	4
127133	274074	exclusive	43	4
579040	4206270	pan	43	5
1431	153809	hard-core	43	5
7241	745674	soft-core	43	5
428252	3180841	accessory	43	5
143547	279755	exclusive	43	5
593105	4419234	pan	43	6
1383	151772	hard-core	43	6
7235	752681	soft-core	43	6
459573	3394369	accessory	43	6
126297	272184	exclusive	43	6
587401	4344130	pan	43	7
1749	187497	hard-core	43	7
7302	759197	soft-core	43	7
444927	3306732	accessory	43	7
135172	278201	exclusive	43	7
591380	4335193	pan	43	8
1291	139199	hard-core	43	8
7133	735517	soft-core	43	8
451002	3320992	accessory	43	8
133245	278684	exclusive	43	8
594145	4473495	pan	43	9
1817	198638	hard-core	43	9
7417	779026	soft-core	43	9
459481	3417726	accessory	43	9
127247	276743	exclusive	43	9
592470	4363749	pan	43	10
1296	142051	hard-core	43	10
7180	743500	soft-core	43	10
455762	3344974	accessory	43	10
129528	275275	exclusive	43	10
554485	4019478	pan	43	11
1301	138126	hard-core	43	11
7076	719140	soft-core	43	11
416517	3085001	accessory	43	11
130892	215337	exclusive	43	11
585688	4193922	pan	43	12
1392	148653	hard-core	43	12
7081	726470	soft-core	43	12
429349	3171069	accessory	43	12
149258	296383	exclusive	43	12
578166	4050318	pan	43	13
1229	129191	hard-core	43	13
6924	696666	soft-core	43	13
417672	3061556	accessory	43	13
153570	292096	exclusive	43	13
561143	4083123	pan	43	14
1214	128423	hard-core	43	14
6893	696675	soft-core	43	14
429433	3172371	accessory	43	14
124817	214077	exclusive	43	14
584192	4193578	pan	43	15
1225	130416	hard-core	43	15
6881	700088	soft-core	43	15
437303	3215060	accessory	43	15
140008	278430	exclusive	43	15
593261	4361438	pan	43	16
1215	131807	hard-core	43	16
7029	725833	soft-core	43	16
455642	3358311	accessory	43	16
130590	277294	exclusive	43	16
592898	4390879	pan	43	17
1822	199221	hard-core	43	17
7364	769979	soft-core	43	17
453055	3339271	accessory	43	17
132479	281629	exclusive	43	17
561496	4110326	pan	43	18
1241	130159	hard-core	43	18
6949	701943	soft-core	43	18
434503	3200004	accessory	43	18
120044	208379	exclusive	43	18
593027	4397619	pan	43	19
1336	145870	hard-core	43	19
7097	735769	soft-core	43	19
456589	3385487	accessory	43	19
129341	276363	exclusive	43	19
593042	4401285	pan	44	0
1209	132861	hard-core	44	0
6905	724917	soft-core	44	0
457798	3401822	accessory	44	0
128339	274546	exclusive	44	0
589407	4330299	pan	44	1
1217	134455	hard-core	44	1
6808	718184	soft-core	44	1
443163	3328421	accessory	44	1
139436	283694	exclusive	44	1
593086	4421128	pan	44	2
1251	137031	hard-core	44	2
6885	725220	soft-core	44	2
458068	3421754	accessory	44	2
128133	274154	exclusive	44	2
589914	4329576	pan	44	3
1243	136273	hard-core	44	3
6967	734110	soft-core	44	3
444327	3312531	accessory	44	3
138620	282935	exclusive	44	3
590669	4400030	pan	44	4
1703	185287	hard-core	44	4
7154	757437	soft-core	44	4
451262	3361866	accessory	44	4
132253	280727	exclusive	44	4
594159	4519632	pan	44	5
1408	157121	hard-core	44	5
7187	769126	soft-core	44	5
461539	3474712	accessory	44	5
125433	275794	exclusive	44	5
593702	4453901	pan	44	6
1199	133891	hard-core	44	6
6850	725745	soft-core	44	6
462198	3457225	accessory	44	6
124654	270931	exclusive	44	6
587942	4317034	pan	44	7
1698	184863	hard-core	44	7
7014	739313	soft-core	44	7
440093	3292432	accessory	44	7
140835	285289	exclusive	44	7
589359	4360212	pan	44	8
1219	133287	hard-core	44	8
6871	718779	soft-core	44	8
452415	3366305	accessory	44	8
130073	275128	exclusive	44	8
592629	4405852	pan	44	9
1298	145367	hard-core	44	9
7067	748708	soft-core	44	9
454602	3380582	accessory	44	9
130960	276562	exclusive	44	9
595650	4519196	pan	44	10
1219	136246	hard-core	44	10
7004	747797	soft-core	44	10
466499	3501785	accessory	44	10
122147	269614	exclusive	44	10
592988	4448244	pan	44	11
1563	179406	hard-core	44	11
7120	756572	soft-core	44	11
458012	3417798	accessory	44	11
127856	273874	exclusive	44	11
592659	4459888	pan	44	12
1373	152498	hard-core	44	12
7197	761510	soft-core	44	12
460174	3426948	accessory	44	12
125288	271430	exclusive	44	12
593537	4402696	pan	44	13
1201	131792	hard-core	44	13
6873	721146	soft-core	44	13
459021	3407805	accessory	44	13
127643	273745	exclusive	44	13
583868	4277244	pan	44	14
1475	162179	hard-core	44	14
7138	752153	soft-core	44	14
432354	3236131	accessory	44	14
144376	288960	exclusive	44	14
583026	4249955	pan	44	15
1247	136203	hard-core	44	15
6884	721357	soft-core	44	15
437105	3251916	accessory	44	15
139037	276682	exclusive	44	15
589358	4333529	pan	44	16
1209	133247	hard-core	44	16
6832	719338	soft-core	44	16
444679	3332471	accessory	44	16
137847	281720	exclusive	44	16
592334	4481713	pan	44	17
1376	153858	hard-core	44	17
7204	766690	soft-core	44	17
460510	3445143	accessory	44	17
124620	269880	exclusive	44	17
594018	4412291	pan	44	18
1234	135210	hard-core	44	18
6972	733331	soft-core	44	18
459583	3404628	accessory	44	18
127463	274332	exclusive	44	18
587659	4306434	pan	44	19
1346	148455	hard-core	44	19
7006	734334	soft-core	44	19
444695	3293023	accessory	44	19
135958	279077	exclusive	44	19
593694	4538609	pan	45	0
1238	140111	hard-core	45	0
7479	800973	soft-core	45	0
466095	3471891	accessory	45	0
120120	265745	exclusive	45	0
596585	4532218	pan	45	1
1229	138111	hard-core	45	1
7302	782125	soft-core	45	1
467509	3480463	accessory	45	1
121774	269630	exclusive	45	1
558435	4157736	pan	45	2
1241	137122	hard-core	45	2
7320	766108	soft-core	45	2
428058	3183529	accessory	45	2
123057	208099	exclusive	45	2
593522	4413666	pan	45	3
1191	132981	hard-core	45	3
7180	759951	soft-core	45	3
457506	3378665	accessory	45	3
128836	275050	exclusive	45	3
594967	4568074	pan	45	4
1721	193180	hard-core	45	4
7548	815003	soft-core	45	4
464903	3481786	accessory	45	4
122516	271285	exclusive	45	4
593561	4460430	pan	45	5
1202	135458	hard-core	45	5
7230	772771	soft-core	45	5
458060	3413232	accessory	45	5
128271	274427	exclusive	45	5
559556	4203018	pan	45	6
1238	137495	hard-core	45	6
7334	771002	soft-core	45	6
431589	3226142	accessory	45	6
120633	205874	exclusive	45	6
592734	4415015	pan	45	7
1195	134976	hard-core	45	7
7240	772131	soft-core	45	7
456077	3366564	accessory	45	7
129417	276320	exclusive	45	7
594975	4497415	pan	45	8
1189	134728	hard-core	45	8
7237	774986	soft-core	45	8
462706	3450660	accessory	45	8
125032	271769	exclusive	45	8
594407	4511304	pan	45	9
1232	139654	hard-core	45	9
7394	792410	soft-core	45	9
461831	3447399	accessory	45	9
125182	271495	exclusive	45	9
596794	4579477	pan	45	10
1203	136399	hard-core	45	10
7421	800593	soft-core	45	10
469834	3511618	accessory	45	10
119539	267266	exclusive	45	10
594679	4539872	pan	45	11
1231	139976	hard-core	45	11
7346	788021	soft-core	45	11
465110	3483659	accessory	45	11
122223	268192	exclusive	45	11
564096	4265776	pan	45	12
1236	136172	hard-core	45	12
7326	769282	soft-core	45	12
443231	3293562	accessory	45	12
113539	202932	exclusive	45	12
593720	4490178	pan	45	13
1331	151356	hard-core	45	13
7428	794706	soft-core	45	13
460289	3423920	accessory	45	13
126003	271552	exclusive	45	13
595280	4501750	pan	45	14
1199	136238	hard-core	45	14
7231	774504	soft-core	45	14
464208	3456251	accessory	45	14
123841	270995	exclusive	45	14
596212	4620394	pan	45	15
1861	211202	hard-core	45	15
7692	833769	soft-core	45	15
469099	3517307	accessory	45	15
119421	269318	exclusive	45	15
596652	4585497	pan	45	16
1225	139075	hard-core	45	16
7359	792763	soft-core	45	16
470116	3525858	accessory	45	16
119177	266876	exclusive	45	16
596504	4617825	pan	45	17
1265	145651	hard-core	45	17
7492	812438	soft-core	45	17
471103	3539929	accessory	45	17
117909	265458	exclusive	45	17
595853	4543709	pan	45	18
1193	135546	hard-core	45	18
7312	784569	soft-core	45	18
467392	3490943	accessory	45	18
121149	268197	exclusive	45	18
564271	4254632	pan	45	19
1201	132255	hard-core	45	19
7198	756687	soft-core	45	19
442200	3293424	accessory	45	19
114873	204521	exclusive	45	19
560833	4267567	pan	46	0
1209	135915	hard-core	46	0
7160	768813	soft-core	46	0
435212	3293870	accessory	46	0
118461	204884	exclusive	46	0
584972	4372372	pan	46	1
1210	137834	hard-core	46	1
7132	772732	soft-core	46	1
439267	3321036	accessory	46	1
138573	278604	exclusive	46	1
566994	4403799	pan	46	2
1228	139151	hard-core	46	2
7290	788905	soft-core	46	2
452633	3417485	accessory	46	2
107071	197409	exclusive	46	2
590222	4536832	pan	46	3
1237	142741	hard-core	46	3
7321	800467	soft-core	46	3
460462	3473764	accessory	46	3
122439	262601	exclusive	46	3
589099	4514597	pan	46	4
1333	153820	hard-core	46	4
7310	798713	soft-core	46	4
458286	3452839	accessory	46	4
123503	263045	exclusive	46	4
597346	4598821	pan	46	5
1191	137037	hard-core	46	5
7233	792221	soft-core	46	5
472869	3541264	accessory	46	5
117244	265336	exclusive	46	5
595417	4584582	pan	46	6
1198	138151	hard-core	46	6
7187	786862	soft-core	46	6
469386	3532133	accessory	46	6
118844	265587	exclusive	46	6
567057	4425479	pan	46	7
1224	139517	hard-core	46	7
7267	790080	soft-core	46	7
454059	3439461	accessory	46	7
105731	195938	exclusive	46	7
596575	4595162	pan	46	8
1191	137887	hard-core	46	8
7209	790102	soft-core	46	8
471307	3539742	accessory	46	8
118059	265318	exclusive	46	8
596798	4630132	pan	46	9
1667	190526	hard-core	46	9
7298	806144	soft-core	46	9
469991	3554242	accessory	46	9
119509	269746	exclusive	46	9
597136	4625064	pan	46	10
1198	138310	hard-core	46	10
7251	797189	soft-core	46	10
471765	3562084	accessory	46	10
118120	265791	exclusive	46	10
592281	4499105	pan	46	11
1193	136807	hard-core	46	11
7145	778230	soft-core	46	11
456976	3449473	accessory	46	11
128160	271402	exclusive	46	11
593988	4547812	pan	46	12
1200	137162	hard-core	46	12
7145	777604	soft-core	46	12
465470	3503386	accessory	46	12
121373	266822	exclusive	46	12
596873	4600510	pan	46	13
1192	137931	hard-core	46	13
7179	786409	soft-core	46	13
473188	3550153	accessory	46	13
116506	263948	exclusive	46	13
592370	4503184	pan	46	14
1210	139227	hard-core	46	14
7182	784624	soft-core	46	14
456156	3445562	accessory	46	14
129032	272998	exclusive	46	14
566356	4396526	pan	46	15
1192	135442	hard-core	46	15
7171	776172	soft-core	46	15
452737	3424464	accessory	46	15
106448	195890	exclusive	46	15
581822	4329318	pan	46	16
1217	136794	hard-core	46	16
7154	769788	soft-core	46	16
437442	3285504	accessory	46	16
137226	274026	exclusive	46	16
597208	4648855	pan	46	17
1370	158470	hard-core	46	17
7392	819470	soft-core	46	17
470603	3558026	accessory	46	17
119213	271359	exclusive	46	17
597327	4692249	pan	46	18
1771	206956	hard-core	46	18
7544	838073	soft-core	46	18
474838	3589275	accessory	46	18
114945	264901	exclusive	46	18
596311	4571643	pan	46	19
1180	136398	hard-core	46	19
7139	782287	soft-core	46	19
468158	3521245	accessory	46	19
121014	268111	exclusive	46	19
596546	4649349	pan	47	0
1210	142812	hard-core	47	0
7166	802977	soft-core	47	0
471597	3581800	accessory	47	0
117783	264572	exclusive	47	0
596664	4641487	pan	47	1
1191	139314	hard-core	47	1
7120	794342	soft-core	47	1
474051	3584132	accessory	47	1
115493	263013	exclusive	47	1
596601	4666107	pan	47	2
1309	155901	hard-core	47	2
7220	812354	soft-core	47	2
472272	3589946	accessory	47	2
117109	263807	exclusive	47	2
593880	4587273	pan	47	3
1192	139682	hard-core	47	3
7102	793110	soft-core	47	3
462177	3524577	accessory	47	3
124601	269586	exclusive	47	3
596484	4663619	pan	47	4
1187	138995	hard-core	47	4
7090	792582	soft-core	47	4
474663	3610284	accessory	47	4
114731	260753	exclusive	47	4
598368	4691813	pan	47	5
1179	139182	hard-core	47	5
7118	799245	soft-core	47	5
478850	3632236	accessory	47	5
112400	260332	exclusive	47	5
565508	4410322	pan	47	6
1198	136704	hard-core	47	6
7092	780073	soft-core	47	6
452132	3435060	accessory	47	6
106284	195189	exclusive	47	6
597410	4657820	pan	47	7
1184	139369	hard-core	47	7
7087	792877	soft-core	47	7
474737	3601547	accessory	47	7
115586	263396	exclusive	47	7
586024	4453509	pan	47	8
1200	139102	hard-core	47	8
7065	782087	soft-core	47	8
445803	3397849	accessory	47	8
133156	273573	exclusive	47	8
597641	4704606	pan	47	9
1255	149751	hard-core	47	9
7289	823921	soft-core	47	9
476944	3619682	accessory	47	9
113408	261003	exclusive	47	9
598115	4719991	pan	47	10
1652	192582	hard-core	47	10
7288	822042	soft-core	47	10
477423	3634233	accessory	47	10
113404	263716	exclusive	47	10
598350	4713898	pan	47	11
1184	139804	hard-core	47	11
7089	797386	soft-core	47	11
478934	3656036	accessory	47	11
112327	260476	exclusive	47	11
598705	4690985	pan	47	12
1182	138848	hard-core	47	12
7148	801507	soft-core	47	12
478576	3628057	accessory	47	12
112981	261421	exclusive	47	12
597884	4701188	pan	47	13
1185	139995	hard-core	47	13
7141	803278	soft-core	47	13
479494	3639304	accessory	47	13
111249	258606	exclusive	47	13
597387	4670788	pan	47	14
1180	138392	hard-core	47	14
7139	798609	soft-core	47	14
476768	3611701	accessory	47	14
113480	260478	exclusive	47	14
567933	4470435	pan	47	15
1192	137873	hard-core	47	15
7093	784456	soft-core	47	15
458544	3493431	accessory	47	15
102296	192548	exclusive	47	15
598855	4753997	pan	47	16
1212	144262	hard-core	47	16
7231	817953	soft-core	47	16
481598	3677949	accessory	47	16
110026	258095	exclusive	47	16
598606	4740203	pan	47	17
1310	156182	hard-core	47	17
7242	818389	soft-core	47	17
480002	3662243	accessory	47	17
111362	259571	exclusive	47	17
592209	4553923	pan	47	18
1205	140636	hard-core	47	18
7127	792897	soft-core	47	18
458830	3490796	accessory	47	18
126252	270230	exclusive	47	18
598685	4718093	pan	47	19
1192	140996	hard-core	47	19
7177	806496	soft-core	47	19
479949	3651967	accessory	47	19
111559	259630	exclusive	47	19
596553	4739712	pan	48	0
1192	142531	hard-core	48	0
7088	808908	soft-core	48	0
479612	3674034	accessory	48	0
109853	256770	exclusive	48	0
591863	4661516	pan	48	1
1194	142183	hard-core	48	1
7037	802132	soft-core	48	1
468733	3602636	accessory	48	1
116093	256748	exclusive	48	1
598891	4756139	pan	48	2
1184	142425	hard-core	48	2
7042	806054	soft-core	48	2
481875	3692090	accessory	48	2
109974	257995	exclusive	48	2
598099	4759074	pan	48	3
1173	141320	hard-core	48	3
7034	807080	soft-core	48	3
483293	3696905	accessory	48	3
107772	255089	exclusive	48	3
599595	4790494	pan	48	4
1176	141945	hard-core	48	4
7026	808316	soft-core	48	4
485404	3726635	accessory	48	4
107165	255543	exclusive	48	4
599581	4812984	pan	48	5
1202	145262	hard-core	48	5
7132	822338	soft-core	48	5
485446	3735301	accessory	48	5
107003	255345	exclusive	48	5
598994	4813214	pan	48	6
1250	152313	hard-core	48	6
7185	829413	soft-core	48	6
484794	3728990	accessory	48	6
107015	254811	exclusive	48	6
598990	4852399	pan	48	7
1748	211364	hard-core	48	7
7386	858020	soft-core	48	7
484871	3736962	accessory	48	7
106733	257417	exclusive	48	7
598002	4760690	pan	48	8
1183	141430	hard-core	48	8
7060	809011	soft-core	48	8
481366	3695167	accessory	48	8
109576	256512	exclusive	48	8
599008	4755257	pan	48	9
1185	141797	hard-core	48	9
7075	808673	soft-core	48	9
482731	3688949	accessory	48	9
109202	257635	exclusive	48	9
598498	4750954	pan	48	10
1175	140864	hard-core	48	10
7054	809161	soft-core	48	10
481753	3684418	accessory	48	10
109691	257375	exclusive	48	10
598542	4811626	pan	48	11
